,Unnamed: 0,time,latitude,longitude,speed,original_file,image_file,obj_class_name,obj_class,x,y,w,h,confidences,date,month,day of week,box area,is_on_bus_line,should_keep
1195639,198726,2021-12-14 03:19:57,37.868925,-122.25767222222224,12.8747,GRMN_Bancroft_4066.MP4,GRMN_Bancroft_4066_1513.jpg,bus,1,0.0812499970197677,0.605555534362793,0.1624999940395355,0.1851851791143417,0.8643792271614075,2021-12-14 03:19:57,12,1,0.03009259050229084,False,True
1195712,198942,2021-12-14 03:20:25,37.86875555555556,-122.25896944444445,4.828,GRMN_Bancroft_4067.MP4,GRMN_Bancroft_4067_563.jpg,bus,1,0.1218750029802322,0.4800925850868225,0.1937499940395355,0.1472222208976745,0.8980426788330078,2021-12-14 03:20:25,12,1,0.028524304421411614,False,True
1196914,200347,2021-12-14 03:21:06,37.86867222222222,-122.25965555555555,6.4374,GRMN_Bancroft_4067.MP4,GRMN_Bancroft_4067_1794.jpg,bus,1,0.4825520813465118,0.4074074029922485,0.050520833581686,0.1055555567145347,0.8762903809547424,2021-12-14 03:21:06,12,1,0.005332754714397226,False,True
1198552,202109,2021-12-14 03:21:57,37.86827777777778,-122.2625861111111,27.3588,GRMN_Bancroft_4068.MP4,GRMN_Bancroft_4068_1500.jpg,bus,1,0.875781238079071,0.439814805984497,0.2484374940395355,0.6518518328666687,0.9180418848991394,2021-12-14 03:21:57,12,1,0.16194443584247328,False,True
1198766,202504,2021-12-14 03:23:05,37.86980555555556,-122.26577777777776,24.1401,GRMN_Bancroft_4069.MP4,GRMN_Bancroft_4069_1789.jpg,bus,1,0.4604166746139526,0.3981481492519378,0.034375000745058,0.0722222253680229,0.8507931232452393,2021-12-14 03:23:05,12,1,0.0024826390508355337,False,True
1199340,204985,2021-12-14 15:16:14,37.86870277777778,-122.25996666666668,14.4841,GRMN_Bancroft_4073.MP4,GRMN_Bancroft_4073_749.jpg,ups_truck,5,0.313281238079071,0.4319444298744201,0.0973958298563957,0.1361111104488372,0.8590397834777832,2021-12-14 15:16:14,12,1,0.01325665455484003,False,True
1204571,215555,2021-12-14 15:43:18,37.86800555555556,-122.2544,3.2187,GRMN_Bancroft_4079.MP4,GRMN_Bancroft_4079_838.jpg,bus,1,0.5606771111488342,0.4101851880550384,0.2723958194255829,0.5037037134170532,0.934381902217865,2021-12-14 15:43:18,12,1,0.13720678576394718,False,True
1205481,216476,2021-12-14 15:43:49,37.86811111111111,-122.25443055555556,11.2654,GRMN_Bancroft_4079.MP4,GRMN_Bancroft_4079_1742.jpg,bus,1,0.489062488079071,0.4129629731178283,0.0958333313465118,0.2037037014961242,0.9298757910728456,2021-12-14 15:43:49,12,1,0.019521604321989003,False,True
1206081,217078,2021-12-14 15:44:09,37.86917777777778,-122.25461111111112,12.8747,GRMN_Bancroft_4080.MP4,GRMN_Bancroft_4080_540.jpg,bus,1,0.0359374992549419,0.474537044763565,0.0708333328366279,0.3046296238899231,0.8956487774848938,2021-12-14 15:44:09,12,1,0.021577931540891698,False,True
1206423,217429,2021-12-14 15:44:28,37.86923888888889,-122.255,16.0934,GRMN_Bancroft_4080.MP4,GRMN_Bancroft_4080_1110.jpg,bus,1,0.907031238079071,0.5055555701255798,0.1838541626930236,0.5351851582527161,0.8964796662330627,2021-12-14 15:44:28,12,1,0.09839601915628644,False,True
1207144,218326,2021-12-14 15:45:50,37.86881666666667,-122.25886111111112,1.6093,GRMN_Bancroft_4081.MP4,GRMN_Bancroft_4081_1798.jpg,bus,1,0.4622395932674408,0.4018518626689911,0.2630208432674408,0.4962962865829468,0.9448265433311462,2021-12-14 15:45:50,12,1,0.13053626780754612,False,True
1206516,217633,2021-12-14 15:45:24,37.868852777777775,-122.25838333333331,14.4841,GRMN_Bancroft_4081.MP4,GRMN_Bancroft_4081_972.jpg,fedex_truck,4,0.7658854126930237,0.4541666805744171,0.3921875059604645,0.5712962746620178,0.888215184211731,2021-12-14 15:45:24,12,1,0.22405526112420127,True,True
1208255,219437,2021-12-14 15:46:28,37.86873611111111,-122.25964444444443,6.4374,GRMN_Bancroft_4082.MP4,GRMN_Bancroft_4082_1109.jpg,bus,1,0.4505208432674408,0.4166666567325592,0.3041666746139526,0.5685185194015503,0.8554648756980896,2021-12-14 15:46:28,12,1,0.17292438750281744,False,True
1209870,221265,2021-12-14 15:49:14,37.86858611111112,-122.26055277777778,17.7027,GRMN_Bancroft_4085.MP4,GRMN_Bancroft_4085_660.jpg,bus,1,0.879687488079071,0.4361111223697662,0.2354166656732559,0.6685185432434082,0.9435660243034364,2021-12-14 15:49:14,12,1,0.15738040639110548,False,True
1209970,221663,2021-12-14 15:49:43,37.86838611111112,-122.26200277777778,24.1401,GRMN_Bancroft_4085.MP4,GRMN_Bancroft_4085_1538.jpg,fedex_truck,4,0.8791666626930237,0.442592591047287,0.2416666597127914,0.6259258985519409,0.9088411927223206,2021-12-14 15:49:43,12,1,0.1512654211307751,True,True
1209984,221751,2021-12-14 15:50:23,37.86801111111111,-122.2651361111111,19.3121,GRMN_Bancroft_4086.MP4,GRMN_Bancroft_4086_932.jpg,amazon_truck,6,0.1385416686534881,0.5337963104248047,0.1979166716337204,0.2231481522321701,0.8726977109909058,2021-12-14 15:50:23,12,1,0.04416473957100586,False,True
1210251,222079,2021-12-14 15:50:46,37.86777222222222,-122.26664444444444,17.7027,GRMN_Bancroft_4086.MP4,GRMN_Bancroft_4086_1633.jpg,bus,1,0.821093738079071,0.4773148000240326,0.3505208194255829,0.5842592716217041,0.912135124206543,2021-12-14 15:50:46,12,1,0.20479503864583393,False,True
1210660,223452,2021-12-14 16:15:44,37.86881388888889,-122.25845833333334,19.3121,GRMN_Bancroft_4089.MP4,GRMN_Bancroft_4089_1548.jpg,fedex_truck,4,0.864062488079071,0.4430555701255798,0.2708333432674408,0.6287037134170532,0.9075156450271606,2021-12-14 16:15:44,12,1,0.1702739286293955,True,True
1212482,225963,2021-12-14 16:21:28,37.86853333333333,-122.2607111111111,19.3121,GRMN_Bancroft_4095.MP4,GRMN_Bancroft_4095_1033.jpg,amazon_truck,6,0.112239584326744,0.4513888955116272,0.2213541716337204,0.5083333253860474,0.903992772102356,2021-12-14 16:21:28,12,1,0.11252170215464297,False,True
1212495,225994,2021-12-14 16:21:36,37.86848333333334,-122.26113055555555,11.2654,GRMN_Bancroft_4095.MP4,GRMN_Bancroft_4095_1272.jpg,fedex_truck,4,0.054166667163372,0.4203703701496124,0.1062500029802322,0.1685185134410858,0.8659929633140564,2021-12-14 16:21:36,12,1,0.017905092555339664,False,True
1213409,227152,2021-12-14 16:22:18,37.86828611111111,-122.26253611111112,24.1401,GRMN_Bancroft_4096.MP4,GRMN_Bancroft_4096_720.jpg,bus,1,0.8500000238418579,0.417129635810852,0.2958333194255829,0.6898148059844971,0.8873960375785828,2021-12-14 16:22:18,12,1,0.2040702038433082,False,True
1213544,227444,2021-12-14 16:49:29,37.86918333333333,-122.25516111111112,9.656,GRMN_Bancroft_4099.MP4,GRMN_Bancroft_4099_1023.jpg,fedex_truck,4,0.127864584326744,0.5870370268821716,0.2505208253860473,0.2777777910232544,0.8673719167709351,2021-12-14 16:49:29,12,1,0.06958912148105866,False,True
1213559,227508,2021-11-08 18:50:58,37.86920555555555,-122.25554722222222,20.9214,GRMN_Bancroft_410.MP4,GRMN_Bancroft_410_991.jpg,fedex_truck,4,0.8567708134651184,0.720370352268219,0.2854166626930237,0.4185185134410858,0.9001649618148804,2021-11-08 18:50:58,11,0,0.11945215738160009,False,True
1215305,230656,2021-11-08 18:51:32,37.86895,-122.25766944444445,22.5308,GRMN_Bancroft_411.MP4,GRMN_Bancroft_411_232.jpg,amazon_truck,6,0.83203125,0.6833333373069763,0.3359375,0.5185185074806213,0.8544372320175171,2021-11-08 18:51:32,11,0,0.17418981110677123,False,True
1215292,230641,2021-11-08 18:51:32,37.86895,-122.25766944444445,22.5308,GRMN_Bancroft_411.MP4,GRMN_Bancroft_411_213.jpg,bus,1,0.0817708298563957,0.5541666746139526,0.1614583283662796,0.4749999940395355,0.8656490445137024,2021-11-08 18:51:32,11,0,0.07669270501161618,False,True
1215333,230706,2021-11-08 18:51:42,37.86887222222222,-122.25835555555555,17.7027,GRMN_Bancroft_411.MP4,GRMN_Bancroft_411_519.jpg,fedex_truck,4,0.848437488079071,0.6199073791503906,0.296875,0.6675925850868225,0.868987500667572,2021-11-08 18:51:42,11,0,0.19819154869765043,True,True
1215453,231180,2021-12-14 17:19:20,37.86868611111111,-122.25933055555556,14.4841,GRMN_Bancroft_4110.MP4,GRMN_Bancroft_4110_698.jpg,fedex_truck,4,0.0635416656732559,0.4731481373310089,0.1270833313465118,0.2944444417953491,0.8602849841117859,2021-12-14 17:19:20,12,1,0.037418980559817065,False,True
1215486,231266,2021-12-14 17:20:49,37.868458333333336,-122.26113611111111,20.9214,GRMN_Bancroft_4111.MP4,GRMN_Bancroft_4111_1562.jpg,fedex_truck,4,0.0755208358168602,0.4435185194015503,0.1479166597127914,0.4444444477558136,0.8694536685943604,2021-12-14 17:20:49,12,1,0.06574073813993617,False,True
1215801,231592,2021-12-14 17:21:17,37.868225,-122.26304444444445,17.7027,GRMN_Bancroft_4112.MP4,GRMN_Bancroft_4112_609.jpg,bus,1,0.461718738079071,0.4101851880550384,0.0338541679084301,0.0759259238839149,0.8582319021224976,2021-12-14 17:21:17,12,1,0.0025704089757687385,False,True
1216139,232058,2021-12-14 17:44:03,37.86911666666667,-122.25455555555556,4.828,GRMN_Bancroft_4114.MP4,GRMN_Bancroft_4114_143.jpg,fedex_truck,4,0.241145834326744,0.5236111283302307,0.2135416716337204,0.1675925999879837,0.862948477268219,2021-12-14 17:44:03,12,1,0.03578800395487547,False,True
1216393,232397,2021-12-14 17:45:52,37.86879444444445,-122.25866388888888,12.8747,GRMN_Bancroft_4115.MP4,GRMN_Bancroft_4115_1612.jpg,bus,1,0.8661458492279053,0.3990740776062011,0.265625,0.7555555701255798,0.895252525806427,2021-12-14 17:45:52,12,1,0.20069444831460714,False,True
1216373,232375,2021-12-14 17:45:52,37.86879444444445,-122.25866388888888,12.8747,GRMN_Bancroft_4115.MP4,GRMN_Bancroft_4115_1590.jpg,fedex_truck,4,0.8205729126930237,0.4069444537162781,0.3536458313465118,0.7620370388031006,0.8523852825164795,2021-12-14 17:45:52,12,1,0.26949122210435655,True,True
1216242,232237,2021-12-14 17:45:47,37.86883611111112,-122.25835833333332,16.0934,GRMN_Bancroft_4115.MP4,GRMN_Bancroft_4115_1466.jpg,ups_truck,5,0.6692708134651184,0.5106481313705444,0.1479166597127914,0.2287037074565887,0.8689470291137695,2021-12-14 17:45:47,12,1,0.03382908847091002,True,True
1216458,232491,2021-12-14 17:46:07,37.86871666666666,-122.2593,12.8747,GRMN_Bancroft_4116.MP4,GRMN_Bancroft_4116_252.jpg,fedex_truck,4,0.046354167163372,0.4587962925434112,0.092708334326744,0.2953703701496124,0.8640090227127075,2021-12-14 17:46:07,12,1,0.027383295026044394,False,True
1218657,237421,2021-12-14 18:16:55,37.868858333333336,-122.25845833333334,16.0934,GRMN_Bancroft_4123.MP4,GRMN_Bancroft_4123_1626.jpg,fedex_truck,4,0.8804687261581421,0.4513888955116272,0.2380208373069763,0.6694444417953491,0.8816171884536743,2021-12-14 18:16:55,12,1,0.15934172656663034,True,True
1219193,238522,2021-12-14 18:17:43,37.86870833333333,-122.25966111111111,3.2187,GRMN_Bancroft_4124.MP4,GRMN_Bancroft_4124_1289.jpg,bus,1,0.139583334326744,0.417129635810852,0.2760416567325592,0.6379629373550415,0.8946279883384705,2021-12-14 18:17:43,12,1,0.17610434616145554,False,True
1220003,240236,2021-12-14 18:22:51,37.86795,-122.26534444444444,22.5308,GRMN_Bancroft_4129.MP4,GRMN_Bancroft_4129_1526.jpg,bus,1,0.4260416626930237,0.4435185194015503,0.0479166656732559,0.0907407402992248,0.8654695153236389,2021-12-14 18:22:51,12,1,0.004347993715861693,False,True
1219978,240206,2021-12-14 18:22:51,37.86795,-122.26534444444444,22.5308,GRMN_Bancroft_4129.MP4,GRMN_Bancroft_4129_1502.jpg,fedex_truck,4,0.9216145873069764,0.522685170173645,0.1557291597127914,0.3157407343387604,0.9187387228012084,2021-12-14 18:22:51,12,1,0.04917003924567485,True,True
1220080,240504,2021-12-14 18:49:19,37.86891388888889,-122.25846388888888,17.7027,GRMN_Bancroft_4132.MP4,GRMN_Bancroft_4132_480.jpg,fedex_truck,4,0.8804687261581421,0.4333333373069763,0.2359375059604644,0.6407407522201538,0.8988907337188721,2021-12-14 18:49:19,12,1,0.15117477504605498,True,True
1220199,240704,2021-12-14 18:50:47,37.86866944444444,-122.26045,20.9214,GRMN_Bancroft_4133.MP4,GRMN_Bancroft_4133_1341.jpg,bus,1,0.4046874940395355,0.4074074029922485,0.042708333581686,0.0796296298503875,0.8518394827842712,2021-12-14 18:50:47,12,1,0.0034008487946365303,False,True
1220347,241176,2021-12-14 19:13:42,37.86826666666667,-122.25457777777778,16.0934,GRMN_Bancroft_4136.MP4,GRMN_Bancroft_4136_1156.jpg,bus,1,0.492968738079071,0.3935185074806213,0.038020834326744,0.0648148134350776,0.8859226107597351,2021-12-14 19:13:42,12,1,0.002464313283533907,False,True
1220667,241732,2021-12-14 19:13:57,37.86890277777778,-122.25463055555556,8.0467,GRMN_Bancroft_4136.MP4,GRMN_Bancroft_4136_1604.jpg,bus,1,0.3578124940395355,0.4310185313224792,0.2406249940395355,0.1379629671573639,0.8677300214767456,2021-12-14 19:13:57,12,1,0.033197338149917315,False,True
1220752,241830,2021-12-14 19:13:58,37.868941666666665,-122.25462222222222,4.828,GRMN_Bancroft_4136.MP4,GRMN_Bancroft_4136_1648.jpg,ups_truck,5,0.5874999761581421,0.427314817905426,0.248958334326744,0.5472221970558167,0.9178061485290528,2021-12-14 19:13:58,12,1,0.13623552668563738,False,True
1221569,242685,2021-12-14 19:14:27,37.86924722222222,-122.25502222222222,14.4841,GRMN_Bancroft_4137.MP4,GRMN_Bancroft_4137_690.jpg,bus,1,0.85546875,0.4037036895751953,0.2828125059604645,0.720370352268219,0.909587025642395,2021-12-14 19:14:27,12,1,0.20372974454459758,False,True
1221121,242221,2021-12-14 19:14:08,37.86914722222223,-122.254575,3.2187,GRMN_Bancroft_4137.MP4,GRMN_Bancroft_4137_149.jpg,fedex_truck,4,0.7489583492279053,0.4625000059604645,0.2125000059604644,0.1638888865709304,0.8715428113937378,2021-12-14 19:14:08,12,1,0.03482638937317658,False,True
1221072,242166,2021-12-14 19:14:07,37.86912777777778,-122.25457777777778,8.0467,GRMN_Bancroft_4137.MP4,GRMN_Bancroft_4137_90.jpg,ups_truck,5,0.042708333581686,0.4879629611968994,0.085416667163372,0.3055555522441864,0.8672968149185181,2021-12-14 19:14:07,12,1,0.026099536905961992,False,True
1221700,242933,2021-12-14 19:15:21,37.869,-122.25760833333334,17.7027,GRMN_Bancroft_4138.MP4,GRMN_Bancroft_4138_517.jpg,amazon_truck,6,0.3296875059604645,0.4296296238899231,0.0916666686534881,0.1370370388031005,0.8518880009651184,2021-12-14 19:15:21,12,1,0.012561728829219005,False,True
1221867,243413,2021-12-14 19:15:42,37.86885,-122.258675,8.0467,GRMN_Bancroft_4138.MP4,GRMN_Bancroft_4138_1151.jpg,amazon_truck,6,0.8682291507720947,0.3981481492519378,0.2552083432674408,0.720370352268219,0.8672395944595337,2021-12-14 19:15:42,12,1,0.18384452414135488,True,True
1221835,243281,2021-12-14 19:15:35,37.86889444444444,-122.25835277777776,16.0934,GRMN_Bancroft_4138.MP4,GRMN_Bancroft_4138_942.jpg,fedex_truck,4,0.8671875,0.444907397031784,0.2645833194255829,0.6268518567085266,0.8813985586166382,2021-12-14 19:15:35,12,1,0.1658545450360318,True,True
1221900,243464,2021-12-14 19:15:44,37.868830555555554,-122.25871388888888,3.2187,GRMN_Bancroft_4138.MP4,GRMN_Bancroft_4138_1200.jpg,fedex_truck,4,0.9028645753860474,0.4652777910232544,0.1932291686534881,0.5824074149131775,0.8610641360282898,2021-12-14 19:15:44,12,1,0.1125381006013004,True,True
1223988,246393,2021-12-14 19:22:56,37.867758333333335,-122.26681666666668,12.8747,GRMN_Bancroft_4145.MP4,GRMN_Bancroft_4145_1530.jpg,bus,1,0.8088541626930237,0.385185182094574,0.3822916746139526,0.7648147940635681,0.9190581440925598,2021-12-14 19:22:56,12,1,0.2923823283920867,False,True
1224116,246669,2021-12-14 19:49:46,37.86885555555556,-122.25803611111112,14.4841,GRMN_Bancroft_4148.MP4,GRMN_Bancroft_4148_1200.jpg,bus,1,0.542187511920929,0.4013888835906982,0.0416666679084301,0.0731481462717056,0.8561119437217712,2021-12-14 19:49:46,12,1,0.0030478395188204264,False,True
1224093,246644,2021-12-14 19:49:45,37.86886666666667,-122.25799166666668,16.0934,GRMN_Bancroft_4148.MP4,GRMN_Bancroft_4148_1184.jpg,fedex_truck,4,0.8239583373069763,0.5837963223457336,0.3520833253860473,0.3787037134170532,0.90120530128479,2021-12-14 19:49:45,12,1,0.13333526275592075,False,True
1224335,247009,2021-12-14 19:49:58,37.86879722222222,-122.25871388888888,17.7027,GRMN_Bancroft_4148.MP4,GRMN_Bancroft_4148_1562.jpg,fedex_truck,4,0.8570312261581421,0.4569444358348846,0.2817708253860473,0.6268518567085266,0.8830013275146484,2021-12-14 19:49:58,12,1,0.1766285650595378,True,True
1224295,246947,2021-12-14 19:49:55,37.86882777777778,-122.25853611111113,16.0934,GRMN_Bancroft_4148.MP4,GRMN_Bancroft_4148_1483.jpg,ups_truck,5,0.6927083134651184,0.3907407522201538,0.2604166567325592,0.3981481492519378,0.8579988479614258,2021-12-14 19:49:55,12,1,0.10368440991244564,True,True
1224631,247372,2021-12-14 19:50:44,37.86872777777778,-122.25930555555556,12.8747,GRMN_Bancroft_4149.MP4,GRMN_Bancroft_4149_1160.jpg,bus,1,0.4286458194255829,0.417129635810852,0.0510416664183139,0.0916666686534881,0.8566880822181702,2021-12-14 19:50:44,12,1,0.004678819523089451,False,True
1225269,248560,2021-12-14 19:51:33,37.86853333333333,-122.26080277777778,16.0934,GRMN_Bancroft_4150.MP4,GRMN_Bancroft_4150_810.jpg,amazon_truck,6,0.9140625,0.4217592477798462,0.1697916686534881,0.2935185134410858,0.922770380973816,2021-12-14 19:51:33,12,1,0.04983699817785324,True,True
1225394,248788,2021-12-14 19:51:46,37.868452777777776,-122.26147222222222,17.7027,GRMN_Bancroft_4150.MP4,GRMN_Bancroft_4150_1206.jpg,amazon_truck,6,0.3200520873069763,0.4773148000240326,0.2171874940395355,0.3083333373069763,0.8638771176338196,2021-12-14 19:51:46,12,1,0.066966144858549,False,True
1225111,248392,2021-12-14 19:51:30,37.86854722222223,-122.26065833333334,16.0934,GRMN_Bancroft_4150.MP4,GRMN_Bancroft_4150_728.jpg,bus,1,0.4544270932674408,0.4143518507480621,0.034895833581686,0.0750000029802322,0.8552106022834778,2021-12-14 19:51:30,12,1,0.0026171876226241367,False,True
1225319,248618,2021-12-14 19:51:34,37.86853333333333,-122.26085,14.4841,GRMN_Bancroft_4150.MP4,GRMN_Bancroft_4150_851.jpg,bus,1,0.4341145753860473,0.4217592477798462,0.053645834326744,0.0898148119449615,0.8534925580024719,2021-12-14 19:51:34,12,1,0.004818190521687074,False,True
1225479,248979,2021-12-14 19:51:51,37.86840555555556,-122.26180555555555,19.3121,GRMN_Bancroft_4150.MP4,GRMN_Bancroft_4150_1350.jpg,bus,1,0.4458333253860473,0.4231481552124023,0.0687500014901161,0.1351851820945739,0.8636261224746704,2021-12-14 19:51:51,12,1,0.009293981470443573,False,True
1225859,249517,2021-12-14 19:52:18,37.8682,-122.26357222222222,17.7027,GRMN_Bancroft_4151.MP4,GRMN_Bancroft_4151_371.jpg,fedex_truck,4,0.3833333253860473,0.4124999940395355,0.1062500029802322,0.1638888865709304,0.8762686252593994,2021-12-14 19:52:18,12,1,0.01741319468658829,False,True
1226295,250411,2021-12-14 20:16:38,37.86724722222223,-122.25416111111112,19.3121,GRMN_Bancroft_4152.MP4,GRMN_Bancroft_4152_904.jpg,bus,1,0.17578125,0.4726851880550384,0.3463541567325592,0.5379629731178284,0.9369018077850342,2021-12-14 20:16:38,12,1,0.18632571190756586,False,True
1226132,250157,2021-12-14 20:16:25,37.866727777777776,-122.2540638888889,9.656,GRMN_Bancroft_4152.MP4,GRMN_Bancroft_4152_528.jpg,fedex_truck,4,0.1380208283662796,0.5546296238899231,0.2760416567325592,0.3555555641651153,0.8691079616546631,2021-12-14 20:16:25,12,1,0.09814814699261819,False,True
1226413,250591,2021-12-14 20:17:57,37.86915555555556,-122.25458055555556,4.828,GRMN_Bancroft_4153.MP4,GRMN_Bancroft_4153_1499.jpg,fedex_truck,4,0.7794271111488342,0.4787037074565887,0.2536458373069763,0.2166666686534881,0.8651226162910461,2021-12-14 20:17:57,12,1,0.05495659858712719,False,True
1226536,250825,2021-12-14 20:19:56,37.86883888888889,-122.25798611111112,20.9214,GRMN_Bancroft_4155.MP4,GRMN_Bancroft_4155_1453.jpg,fedex_truck,4,0.8205729126930237,0.5689814686775208,0.3557291626930237,0.3694444298744201,0.8836253881454468,2021-12-14 20:19:56,12,1,0.13142215770082896,False,True
1227176,251721,2021-12-14 20:22:54,37.86860277777778,-122.26035555555556,4.828,GRMN_Bancroft_4158.MP4,GRMN_Bancroft_4158_1390.jpg,fedex_truck,4,0.1187499985098838,0.585185170173645,0.234375,0.2907407283782959,0.8730475306510925,2021-12-14 20:22:54,12,1,0.0681423582136631,False,True
1227149,251693,2021-12-14 20:22:38,37.86863611111111,-122.2599,6.4374,GRMN_Bancroft_4158.MP4,GRMN_Bancroft_4158_900.jpg,ups_truck,5,0.0911458358168602,0.4851851761341095,0.1791666597127914,0.3814814686775207,0.8819972276687622,2021-12-14 20:22:38,12,1,0.06834876048528124,False,True
1227206,251985,2021-12-14 20:49:19,37.86700555555556,-122.25408333333333,14.4841,GRMN_Bancroft_4161.MP4,GRMN_Bancroft_4161_279.jpg,amazon_truck,6,0.0669270828366279,0.5800926089286804,0.1328125,0.317592591047287,0.8773348927497864,2021-12-14 20:49:19,12,1,0.0421802659984678,False,True
1227214,252000,2021-12-14 20:49:20,37.86703888888889,-122.25409444444443,12.8747,GRMN_Bancroft_4161.MP4,GRMN_Bancroft_4161_320.jpg,fedex_truck,4,0.1539062559604644,0.5407407283782959,0.3078125119209289,0.4185185134410858,0.8854773640632629,2021-12-14 20:49:20,12,1,0.12882523490771366,False,True
1227439,252498,2021-12-14 20:50:34,37.86913611111111,-122.25456111111112,4.828,GRMN_Bancroft_4162.MP4,GRMN_Bancroft_4162_736.jpg,fedex_truck,4,0.1872395873069763,0.4486111104488373,0.3296875059604645,0.260185182094574,0.8541191220283508,2021-12-14 20:50:34,12,1,0.08577980377262939,False,True
1227542,252735,2021-12-14 20:50:42,37.86924166666667,-122.25469444444444,12.8747,GRMN_Bancroft_4162.MP4,GRMN_Bancroft_4162_962.jpg,fedex_truck,4,0.8268229365348816,0.4046296179294586,0.3276041746139526,0.7055555582046509,0.90341317653656,2021-12-14 20:50:42,12,1,0.23114294628992124,False,True
1227569,252820,2021-12-14 20:51:59,37.86886388888889,-122.25789722222224,22.5308,GRMN_Bancroft_4163.MP4,GRMN_Bancroft_4163_1492.jpg,fedex_truck,4,0.8187500238418579,0.5791666507720947,0.359375,0.3712962865829468,0.8765930533409119,2021-12-14 20:51:59,12,1,0.1334346029907465,False,True
1227889,253608,2021-12-14 21:17:38,37.869277777777775,-122.25478611111112,9.656,GRMN_Bancroft_4168.MP4,GRMN_Bancroft_4168_786.jpg,bus,1,0.062239583581686,0.4060185253620147,0.124479167163372,0.3453703820705414,0.8731783628463745,2021-12-14 21:17:38,12,1,0.042991417523036576,False,True
1227783,253366,2021-12-14 21:17:27,37.86916388888889,-122.25456111111112,8.0467,GRMN_Bancroft_4168.MP4,GRMN_Bancroft_4168_461.jpg,fedex_truck,4,0.1666666716337204,0.449999988079071,0.3135416805744171,0.25,0.8800829648971558,2021-12-14 21:17:27,12,1,0.07838542014360428,False,True
1227845,253548,2021-12-14 21:17:35,37.869275,-122.25467222222224,9.656,GRMN_Bancroft_4168.MP4,GRMN_Bancroft_4168_707.jpg,fedex_truck,4,0.6927083134651184,0.377314805984497,0.6145833134651184,0.7546296119689941,0.8533872365951538,2021-12-14 21:17:35,12,1,0.463782767362801,False,True
1227948,253770,2021-11-08 19:19:05,37.86918888888889,-122.25549444444444,24.1401,GRMN_Bancroft_417.MP4,GRMN_Bancroft_417_1150.jpg,fedex_truck,4,0.8588541746139526,0.7319444417953491,0.2770833373069763,0.4231481552124023,0.9184422492980956,2021-11-08 19:19:05,11,0,0.11724730302154283,False,True
1228787,255234,2021-12-14 21:21:45,37.86795833333333,-122.26543611111111,19.3121,GRMN_Bancroft_4172.MP4,GRMN_Bancroft_4172_994.jpg,bus,1,0.6429687738418579,0.4148148000240326,0.0567708350718021,0.1351851820945739,0.8757233619689941,2021-12-14 21:21:45,12,1,0.007674575676842588,False,True
1229138,255839,2021-12-14 21:22:10,37.86773333333333,-122.266775,14.4841,GRMN_Bancroft_4172.MP4,GRMN_Bancroft_4172_1740.jpg,bus,1,0.8044270873069763,0.3916666805744171,0.3848958313465118,0.7666666507720947,0.9104208946228028,2021-12-14 21:22:10,12,1,0.2950867979145712,False,True
1229417,256202,2021-12-14 21:47:41,37.86893611111111,-122.25462777777778,22.5308,GRMN_Bancroft_4174.MP4,GRMN_Bancroft_4174_869.jpg,bus,1,0.8778645992279053,0.4939814805984497,0.2432291656732559,0.5231481194496155,0.8541406989097595,2021-12-14 21:47:41,12,1,0.12724488061726277,False,True
1229633,256505,2021-12-14 21:49:04,37.868988888888886,-122.25783611111112,14.4841,GRMN_Bancroft_4175.MP4,GRMN_Bancroft_4175_1531.jpg,fedex_truck,4,0.1065104156732559,0.4990740716457367,0.2130208313465118,0.4685185253620147,0.898509681224823,2021-12-14 21:49:04,12,1,0.09980420577385815,False,True
1229771,256774,2021-12-14 21:50:49,37.868677777777776,-122.26071944444443,20.9214,GRMN_Bancroft_4177.MP4,GRMN_Bancroft_4177_1101.jpg,bus,1,0.9403645992279052,0.4870370328426361,0.116145834326744,0.3555555641651153,0.8762430548667908,2021-12-14 21:50:49,12,1,0.04129629764947348,False,True
1230062,257134,2021-12-14 21:51:11,37.86843888888889,-122.26234166666669,24.1401,GRMN_Bancroft_4177.MP4,GRMN_Bancroft_4177_1787.jpg,bus,1,0.7971354126930237,0.4060185253620147,0.4057291746139526,0.7175925970077515,0.8848891258239746,2021-12-14 21:51:11,12,1,0.2911482520930377,False,True
1230108,257184,2021-12-14 21:51:15,37.86839166666667,-122.26255833333332,20.9214,GRMN_Bancroft_4178.MP4,GRMN_Bancroft_4178_31.jpg,bus,1,0.893750011920929,0.4375,0.2125000059604644,0.7157407402992249,0.905217945575714,2021-12-14 21:51:15,12,1,0.15209491157973248,False,True
1230417,257574,2021-12-14 21:51:54,37.86827777777778,-122.26359722222222,17.7027,GRMN_Bancroft_4178.MP4,GRMN_Bancroft_4178_1201.jpg,bus,1,0.4786458313465118,0.4134259223937988,0.0375000014901161,0.0712962970137596,0.8550306558609009,2021-12-14 21:51:54,12,1,0.0026736112442557448,False,True
1230116,257197,2021-12-14 21:51:26,37.86828611111111,-122.2632111111111,9.656,GRMN_Bancroft_4178.MP4,GRMN_Bancroft_4178_378.jpg,fedex_truck,4,0.1117187514901161,0.489814817905426,0.2213541716337204,0.4740740656852722,0.8883667588233948,2021-12-14 21:51:26,12,1,0.10493827210279338,False,True
